,STT,Ngày tiếp nhận hồ sơ,Họ và tên,SĐT,Email,Prework,Đặc điểm ứng viên,Công ty hiện tại,Vị trí hiện tại,Ví trí có thể phù hợp,Unnamed: 10,Unnamed: 11,Tình trạng,Nguồn,FALSE,Mức độ tiềm năng
1711,,,Nguyễn Thị Toan,763693636,AFRPRijZIXFyF@gmail.com,,Thứ 6 19/8 9h30,,,Sale,,,,TopCV,FALSE,
1712,,,PHẠM ĐÌNH AN,735088358,PtyhwRXQylPNR@gmail.com,,,,,Sale part time,,,,Facebook,FALSE,
1713,,2022-08-18 00:00:00,Phạm Văn Đạt,013690291,HSkwRKssHLQZg@gmail.com,,,,,Sale part time,,,,Giới thiệu,FALSE,
1714,,,Nguyễn Tiến Dũng,727515817,OQpSkUlDtYSob@gmail.com,,,,,Sale part time,,,,TopCV,FALSE,
1715,,,NGUYỄN NHO TUYÊN,436234095,RRianvnjgmMyw@gmail.com,,,,,Sale,,,,TopCV,FALSE,
1716,,,Nguyễn Thị Thu Thắm,125368328,ymMiBrFbkkNbM@gmail.com,,thứ 6 19/8 10h30,,,Sale,,,,Facebook,FALSE,
1717,,,Trần Đức Anh Đức,175903881,XsJelrygQaaXx@gmail.com,,,,,Sale,,,,TopCV,FALSE,
1718,,2022-08-22 00:00:00,Lê Minh Anh,766097576,QOllEyrsJbcyD@gmail.com,,bùng phỏng vấn,,,Sale,,,,TopCV,FALSE,
1719,,,Ngô Thị Mến,617490310,sMHyXZjPCpvya@gmail.com,,đã pv,,,Sale,,,,TopCV,FALSE,
1720,,,VŨ THỊ OANH,730194372,QBTxpxrnLgCrd@gmail.com,,13/9 14h30,,,Sale,,,,TopCV,FALSE,
1721,,2022-08-23 00:00:00,linh chi,423503847,VlodvfcqJvbKL@gmail.com,,đã phỏng vấn,,,Sale,,,,Giới thiệu,FALSE,
1722,,,NGUYỄN ANH THƯ,868318753,kbJULbgutpawY@gmail.com,,GIÀ,,,Sale,,,,Facebook,FALSE,
1723,,,Trần Thị Lệ Hoa,276930542,ZaQkAXvUOkZfY@gmail.com,,ĐÃ HẸN PHỎNG VẤN THỨ 5 25/8,,,Sale Leader,,,,TopCV,FALSE,
1724,,,PHẠM THỊ HẢI BÌNH,674434711,feGwitkYspPqy@gmail.com,,K LIÊN HỆ ĐC,,,Sale,,,,Facebook,FALSE,
1725,,2022-08-26 00:00:00,Đỗ Anh Tuấn,017849468,YcJVykvhuNnbo@gmail.com,,xem BD ô Nam có tuyển ko chứ chức vụ như này ko hợp nha,,,Sale Leader,,,,TopCV,FALSE,
1726,,2022-08-25 00:00:00,Phạm Thị Hoa,345966729,iTaqxYIbspYVj@gmail.com,,GIÀ,,,Sale Leader,,,,TopCV,FALSE,
1727,,2022-08-29 00:00:00,Trịnh Minh Hoàng,214498346,pKsjJmaawYmxI@gmail.com,,"RA LỄ PHỎNG VẤN THỨ 3 6/9
đã thoonng báo ",,,Sale Leader,,,,TopCV,FALSE,
1728,,,Nguyen Trong Duc,795979631,yBSnkcoelObQu@gmail.com,,,,,Sale Leader,,,,TopCV,FALSE,
1729,,,TRẦN THỊ HOÀI THƯ,570278367,RIHesICVVXsMe@gmail.com,,,,,Sale Leader,,,,TopCV,FALSE,
1730,,,Lê Thị Mỹ Duyên,457048217,gCHHCGDfJeBJG@gmail.com,,THỨ 4 6/9 14h30,,,Sale,,,,TopCV,FALSE,
1731,,,Vũ Nhật Nam,905920093,GJcFOHyxnoGKz@gmail.com,,RA LỄ PHỎNG VẤN THỨ 3 6/9,,,Sale,,,,Facebook,FALSE,
1732,,,Đồng Thị Như Ý,746001913,msSHxgrdrFjJS@gmail.com,,RA LỄ PHỎNG VẤN THỨ 3 6/9,,,Sale part time,,,,Facebook,FALSE,
1733,,,Đặng Hữu Đức,380693582,GnIAqjXYiUfnW@gmail.com,,RA LỄ PHỎNG VẤN THỨ 3 6/9,,,Sale Leader,,,,TopCV,FALSE,
1734,,2022-08-31 00:00:00,Hoàng Quỳnh Linh,675774572,wluWHycFxZPyj@gmail.com,,TEky,,,Sale Leader,,,,TopCV,FALSE,
1735,,,Phan Quỳnh Vân,160496262,URouTTPqWdxlD@gmail.com,,ĐÃ PHỎNG VẤN,,,Sale,,,,Giới thiệu,FALSE,
1736,,,,152863909,vAVrNkmOVmtoq@gmail.com,,,,,,,,,,FALSE,
1737,,2022-09-05 00:00:00,Nguyễn Thị Hải Yến,513910521,cqdFYMjpDNQtc@gmail.com,,10h 7/9,,,Sale,,,,Giới thiệu,FALSE,
1738,,,Tạ Viết Cường,626254300,VyUhLoUWGTAqU@gmail.com,,già,,,Sale Leader,,,,TopCV,FALSE,
1739,,,Đinh Thị Lan Anh,969701167,SGJfbLYmkCvbP@gmail.com,,hẹn phỏng vấn 7/9 15h00,,,Sale part time,,,,Giới thiệu,FALSE,
1740,,,Phuong Linh Dang,142640865,VUDcvZHaTCCxg@gmail.com,,,,,Sale,,,,Facebook,FALSE,
1741,,2022-09-07 00:00:00,Trương Thị Vân Anh,285492696,eoRZLKMDrJaql@gmail.com,,"apply hđ nhưng đã đủ người rùi, khá xa với các cơ sở còn lại",,,Sale,,,,Facebook,FALSE,
1742,,,Nguyễn Dung Hà,454653648,grCedGKNMKwPF@gmail.com,,,,,Sale,,,,Facebook,FALSE,
1743,,,Nguyễn Quỳnh Hoa,698393021,VurjVdubelwTq@gmail.com,,đã hẹn phỏng vấn 14h30 8/9,,,Sale,,,,Facebook,FALSE,
1744,,,Trần Thanh Hằng,504548453,fGNbqUBjurEFG@gmail.com,,đã hẹn phỏng vấn 15h30 8/9,,,Sale,,,,Facebook,FALSE,
1745,,,NGUYỄN THỊ NHÀI,013619967,KNGMEZoujTpTc@gmail.com,,già,,,Sale,,,,Facebook,FALSE,
1746,,,LÊ PHƯƠNG ANH,227443235,SOzTtBBoIXqdH@gmail.com,,đã hẹn phỏng vấn 14h30 8/9,,,Sale part time,,,,Facebook,FALSE,
1747,,,Đỗ Khánh Linh,930560276,aXEZmIHfoAdaN@gmail.com,,đã hẹn phỏng vấn 15h30 8/9,,,Sale,,,,Facebook,FALSE,
1748,,,NGUYỄN THỊ THÙY DƯƠNG,622080056,YzREemPtQyxry@gmail.com,,10h 13/9,,,Sale,,,,Facebook,FALSE,
1749,,,Hoàng Nguyên,411715270,ZnzPwGtdYVSZS@gmail.com,,chuyển team BD,,,Sale Leader,,,,TopCV,FALSE,
1750,,,Nguyễn Phương Thảo,132034129,JXwtfYqoUZEWi@gmail.com,,đã hẹn phỏng vấn 15h30 9/9,,,Sale,,,,Facebook,FALSE,
1751,,,QUẢN NGỌC LINH,125706334,mrTdHDYFvgien@gmail.com,,Apply cả BD Sales,,,Sale,,,,Facebook,FALSE,
1752,,2022-09-09 00:00:00,TRẦN HỮU HIẾU,321618083,qNNwIaBjLbHMD@gmail.com,,Chả biết apply gì,,,Sale,,,,Facebook,FALSE,
1753,,2022-09-12 00:00:00,PHẠM MẠNH HÙNG,063939578,KLgscfbIGCTqz@gmail.com,,k phù hợp,,,Sale,,,,Facebook,FALSE,
1754,,,TRẦN THUÝ VÂN,377776151,AtEfwbgPjdWLl@gmail.com,,14H30 13/9,,,Sale,,,,Giới thiệu,FALSE,
1755,,,Tạ Thị Thanh Xuân,627491987,dkUgkrKUqQiFr@gmail.com,,14h30 chiều 13/9 nps,,,Sale Leader,,,,TopCV,FALSE,
1756,,,NGUYỄN THỊ VIỆT HÀ,598528402,LZiKJhQRoDqhr@gmail.com,,già,,,Sale,,,,Facebook,FALSE,
1757,,,Đặng Thị Lệ Quyên,253807421,apbfZloKBeEKx@gmail.com,,14H30 13/9 đc,,,Sale,,,,Facebook,FALSE,
1758,,,LÊ TRANG NHUNG,095363274,wgJygbXIecAEB@gmail.com,,9H30 13/9 NPS,,,Sale part time,,,,Giới thiệu,FALSE,
1759,,,Tạ Thanh Mai,428401591,pXYhtCsYjkEzm@gmail.com,,13/9 16H00,,,Sale,,,,Facebook,FALSE,
1760,,,Nguyễn Thị Hồng Nhung,737394750,ulxLyQNlTAuiM@gmail.com,,13/9 11H00,,,Sale,,,,Facebook,FALSE,
1761,,2022-09-13 00:00:00,Tạ Mai Hương,648850344,jHOfnLVAjRVYm@gmail.com,,,,,Sale part time,,,,Facebook,FALSE,
1762,,,Nguyễn Thị Thùy Dung,087195846,BTLyKMvniRVhr@gmail.com,,14h30 thứ 7 17/9,,,Sale,,,,Facebook,FALSE,
1763,,,Ngô Thị Trang,632335726,ACtBEhcDSlZta@gmail.com,,,,,Sale,,,,Facebook,FALSE,
1764,,,Vương Thị Thu Hà,833041447,fkGegznHAwGFk@gmail.com,,09h00 THỨ 5 15/9,,,Sale,,,,Giới thiệu,FALSE,
1765,,,Lê Xuân Quyết,009836585,xIjzqwutjrYGk@gmail.com,,,,,Sale,,,,Giới thiệu,FALSE,
1766,,2022-09-15 00:00:00,PHẠM NGỌC MINH CHÂU,190000283,LcFjPxGSipGha@gmail.com,,10h thứ 6 16/9,,,Sale part time,,,,Giới thiệu,FALSE,
1767,,2022-09-16 00:00:00,Lê Thanh Nga,709564689,AROFWfwRXhDLK@gmail.com,,thứ 4 14h30 21/9 ở nps,,,Sale Leader,,,,TopCV,FALSE,
1768,,,TRẦN THỊ QUỲNH ANH,091117347,LAdbAXXbmphPs@gmail.com,,14h30 thứ 5 29/9 nps,,,Sale Leader,,,,TopCV,FALSE,
1769,,,Nguyễn Thu Trà,814113093,QyaJahMYSckPA@gmail.com,,thứ 3 14h30 20/9 ở ly,,,Sale Leader,,,,TopCV,FALSE,
1770,,2022-09-19 00:00:00,Nguyễn Thị Khuyên,111038595,CTcQizqZSXqKr@gmail.com,,k sx đc thời gian,,,Sale part time,,,,Facebook,FALSE,
1771,,,Nguyễn Thị Uyên,286216671,MILteAWRFhJnH@gmail.com,,thứ 4 15h30 21/9 ở nps,,,Sale Leader,,,,Facebook,FALSE,
1772,,2022-09-21 00:00:00,NGUYỄN THỊ ĐIỆP,942645969,iaWzGfMMSJKGx@gmail.com,,,,,Sale part time,,,,Facebook,FALSE,
1773,,,NGUYỄN THỊ MỸ PHƯƠNG,484396903,RTlMaBpkDVGjf@gmail.com,,,,,Sale part time,,,,Facebook,FALSE,
1774,,2022-09-23 00:00:00,Nguyễn Đại Thắng,496083177,XCYPtJuaurcvY@gmail.com,,k phù hợp,,,Sale Leader,,,,Facebook,FALSE,
1775,,,HOÀNG MẠNH HOÀNG,697481250,WQWRaKIJMGfiT@gmail.com,,k phù hợp,,,Sale Leader,,,,Facebook,FALSE,
1776,,2022-09-27 00:00:00,Nguyễn Mạnh Cường,794930170,VVGGfEVTHeKCa@gmail.com,,,,,Sale Leader,,,,Facebook,FALSE,
1777,,,Nguyễn Triệu Phương Thảo,633158398,eUrbeIWPFqoFC@gmail.com,,,,,Sale,,,,Facebook,FALSE,
1778,,,Tran Thi Ngoc Huyen,321409038,cSUHlyjYkuhHZ@gmail.com,,"chưa lên đc HN, đang sx lịch",,,Sale,,,,Giới thiệu,FALSE,
1779,,,Nguyễn Hoàng Hiệp,088304883,TPsKxtqXDCUQE@gmail.com,,đã pv,,,Sale,,,,Facebook,FALSE,
1780,,,Hoàng Hữu Anh,445713270,PKMjMEFUrCMcx@gmail.com,,đã pv,,,Sale,,,,Facebook,FALSE,
1781,,,NGUYỄN VIỆT HÀ ANH,112790525,irPJyOobFXTPH@gmail.com,,đã pv,,,Sale,,,,Facebook,FALSE,
1782,,,Nguyễn Huy,134923279,ZNndENpsEUACC@gmail.com,,đã pv,,,Sale 18+,,,,Giới thiệu,FALSE,
1783,,,QUÁCH THÚY HÀ,742224375,ANDkeacEeSYDc@gmail.com,,15h30 30.9,,,Sale part time,,,,Facebook,FALSE,
1784,,,Đặng Mỹ Phượng,942193086,zMaWpiTFpUqpx@gmail.com,,10h00 1/10,,,Sale,,,,Facebook,FALSE,
1785,,,,553038482,cHnOkbixTIlcj@gmail.com,,10H30 1/10,,,Sale,,,,Facebook,FALSE,
1786,,,,985386674,lFsyQeBiAOnnb@gmail.com,,,,,,,,,,FALSE,
1787,,2022-10-03 00:00:00,Trương thị thảo uyên,927112523,qzYBafMMUFLuY@gmail.com,,6/10 10h,,,Sale 18+,,,,Facebook,FALSE,
1788,,2022-10-03 00:00:00,Phan Thu hằng,188450478,knEplieHGKuDm@gmail.com,,,,,Sale,,,,TopCV,FALSE,
1789,,2022-10-03 00:00:00,Trần Minh Cường,706255282,sXntTvimOnPqf@gmail.com,,,,,Sale Leader,,,,TopCV,FALSE,
1790,,2022-10-03 00:00:00,Nguyễn Thị Thúy Nguyệt,047440743,GqFTycQZrareS@gmail.com,,15h30 5/10,,,Sale,,,,Facebook,FALSE,
1791,,2022-10-03 00:00:00,Do Ngoc Tu,146864657,ZzyMZMeICQqXp@gmail.com,,già,,,Sale,,,,Facebook,FALSE,
1792,,2022-10-03 00:00:00,Nguyễn Thu Hà,238558666,oDwQRzKyTVJUq@gmail.com,,,,,ASM,,,,TopCV,FALSE,
1793,,2022-10-03 00:00:00,ĐẶNG HOÀI LINH,694178004,SWoUdybArxfCJ@gmail.com,,APPLY,,,Sale,,,,TopCV,FALSE,
1794,,2022-10-03 00:00:00,ĐẶNG NGỌC LONG,913700941,SsVrJxQypXuJs@gmail.com,,đang xem jd,,,Sale,,,,TopCV,FALSE,
1795,,2022-10-03 00:00:00,VAN LE,161972093,niNVkkCkFqZhJ@gmail.com,,10H 4/10,,,Sale,,,,TopCV,FALSE,
1796,,2022-10-03 00:00:00,Phạm Thị Lê,607502711,EUnIMoWnidYyQ@gmail.com,,,,,Sale,,,,TopCV,FALSE,
1797,,2022-10-03 00:00:00,TRIỆU TRÀ MY,884663943,HjqgjoxQEeHgI@gmail.com,,,,,Sale,,,,TopCV,FALSE,
1798,,2022-10-03 00:00:00,TRẦN THU PHƯƠNG,207372098,eddvuYwSYsEri@gmail.com,,đang xem jd,,,Sale,,,,TopCV,FALSE,
1799,,2022-10-03 00:00:00,Lê Lâm Oanh,864322292,HtLdiZjGnbAEc@gmail.com,,,,,Sale,,,,TopCV,FALSE,
1800,,2022-10-03 00:00:00,VŨ THỊ HUỆ,753908344,WFlwhMsveIPKO@gmail.com,,,,,Sale,,,,TopCV,FALSE,
1801,,2022-10-03 00:00:00,Ngân L.,196593331,SCrIjxduzZVlW@gmail.com,,,,,Sale,,,,TopCV,FALSE,
1802,,2022-10-03 00:00:00,Lê Thị Linh,580884745,roOCGeHpLTUtD@gmail.com,,,,,,,,,,FALSE,
1803,,,,919569435,fadzhSekIaWUp@gmail.com,Sale,,,,TopCV,FALSE,,,,FALSE,
1804,,2022-10-03 00:00:00,Hoàng Ánh Dương,762866313,PuOCGsPkxKzEx@gmail.com,,k ở hà nội,,,Sale part time,,,,TopCV,FALSE,
1805,,2022-10-03 00:00:00,NGUYỄN VĂN GIẢNG,725632374,UwBQIzLEkOhQO@gmail.com,,,,,Sale part time,,,,TopCV,FALSE,
1806,,2022-10-03 00:00:00,Đỗ Anh Quân,926532767,tEPdOdJFQUFmf@gmail.com,,,,,ASM,,,,TopCV,FALSE,
1807,,2022-10-03 00:00:00,ĐỖ THỊ ANH,747285820,HPvzsSgAFovtG@gmail.com,,"ĐÃ gọi, đợi check cv",,,Sale,,,,Facebook,FALSE,
1808,,2022-10-03 00:00:00,Nguyễn Quý Khoa,028425596,TUcPzLmQKpqzt@gmail.com,,10h thứ 2 10/10,,,ASM,,,,TopCV,FALSE,
1809,,2022-10-03 00:00:00,Trần Thị Minh Quý,255497252,jnFWJFzRpOQCM@gmail.com,,,,,ASM,,,,TopCV,FALSE,
1810,,2022-10-03 00:00:00,Trần Thị Dung,686387648,CSVAZlTKaDdmh@gmail.com,,Muốn làm ở NPS nhưng xa,,,Sale part time,,,,TopCV,FALSE,
1811,,2022-10-03 00:00:00,TRUNG HOÀNG,529819467,zyptwAVITZUOA@gmail.com,,14h30 thứ 2 10/10,,,ASM,,,,TopCV,FALSE,
1812,,2022-10-05 00:00:00,LÊ THÁI DƯƠNG,666483129,BOunmXXVuIELB@gmail.com,,,,,ASM,,,,TopCV,FALSE,
1813,,2022-10-05 00:00:00,TRẦN NGA LINH,664072046,qTPytmDMYzQyw@gmail.com,,9h30 8.10,,,Sale,,,,Facebook,FALSE,
1814,,2022-10-05 00:00:00,NGỌC NGUYỄN,940742527,hjOnMYfGDgslG@gmail.com,,,,,ASM,,,,TopCV,FALSE,
1815,,2022-10-05 00:00:00,Nguyễn Thị Minh Nguyệt,289392141,nxOVaOcfFDrbV@gmail.com,,,,,Sale Leader,,,,TopCV,FALSE,
1816,,2022-10-07 00:00:00,Nguyễn Thị Hồng,600698788,WommBYnbouili@gmail.com,,K LÀM Được CN,,,Sale Leader,,,,TopCV,FALSE,
1817,,2022-10-07 00:00:00,Nguyễn Yên Tú,204162540,SMFtZmaQoyRpM@gmail.com,,,,,ASM,,,,TopCV,FALSE,
1818,,2022-10-07 00:00:00,Vu Hoang Tung,986427179,pjHAqwMubfRkA@gmail.com,,,,,ASM,,,,TopCV,FALSE,
1819,,2022-10-07 00:00:00,Đỗ Hoàng Hải,628736047,IjtzRlAnfzSAs@gmail.com,,,,,ASM,,,,TopCV,FALSE,
1820,,2022-10-07 00:00:00,ĐẶNG QUANG HUY,362396814,ZQtgsLPySyUmj@gmail.com,,,,,ASM,,,,TopCV,FALSE,
1821,,2022-10-07 00:00:00,Trần Vũ Quỳnh Giang,591946992,wpahTeCNxeAAK@gmail.com,,,,,Sale 18+,,,,Facebook,FALSE,
1822,,2022-10-07 00:00:00,TRẦN THỊ THÚY,204605512,GQvMvCfoedlAR@gmail.com,,,,,Sale part time,,,,TopCV,FALSE,
1823,,2022-10-07 00:00:00,Tạ Khánh Ly,134253049,AlQlKbOrkuLAL@gmail.com,,k có nhu cầu,,,Sale Leader,,,,TopCV,FALSE,
1824,,2022-10-07 00:00:00,TRẦN HOÀI NAM,192924783,uBRbVGKaaVtKk@gmail.com,,,,,Sale Leader,,,,TopCV,FALSE,
1825,,2022-10-07 00:00:00,Vũ Hoàng Minh,605587619,TYXmOgLtIRfJq@gmail.com,,,,,Sale part time,,,,TopCV,FALSE,
1826,,2022-10-07 00:00:00,Nguyễn Thị Ánh Ngọc,229070145,RyMeUhxGFvlUX@gmail.com,,,,,ASM,,,,TopCV,FALSE,
1827,,2022-10-07 00:00:00,PHẠM THỊ HẰNG,503272212,cadzBAahLDsAh@gmail.com,,vt,,,Sale part time,,,,TopCV,FALSE,
1828,,2022-10-07 00:00:00,ĐỖ PHƯƠNG DUNG,589717827,IXsGEWWnQYGvI@gmail.com,,15H30,,,Sale,,,,TopCV,FALSE,
1829,,2022-10-11 00:00:00,TRẦN NGỌC HIẾU,126454001,vtrWRbcxFTroS@gmail.com,,,,,ASM,,,,TopCV,FALSE,
1830,,2022-10-11 00:00:00,Nguyễn Thị Ninh Trang,919616356,xetIVfhISqSmp@gmail.com,,đã phỏng vấn,,,Sale,,,,Giới thiệu,FALSE,
1831,,2022-10-11 00:00:00,Đinh Văn Đạt,235248992,VWjmPayLZtqyS@gmail.com,,BTL có kiến thức về tech nhưng ko phù hợp quản lý cs,,,Sale Leader,,,,TopCV,FALSE,
1832,,2022-10-11 00:00:00,Nguyễn Thị Thu Hà,161925871,WgEMpyCzCOcxK@gmail.com,,đã có việc,,,Sale part time,,,,TopCV,FALSE,
1833,,2022-10-12 00:00:00,Đào Ngọc Nguyên,720630295,jDGVdMiEODybE@gmail.com,,k có nnhu cầu,,,Sale Leader,,,,TopCV,FALSE,
1834,,2022-10-12 00:00:00,NGUYỄN THỊ TRÚC QUỲNH,321195944,ndlYgGTFdswBX@gmail.com,,ĐÃ PHỎNG VẤN VÀ PASS,,,Sale part time,,,,Quản lý tuyển,FALSE,
1835,,2022-10-12 00:00:00,Bùi Công Minh,289400036,iiRMiyCvRgpmx@gmail.com,,ĐÃ PHỎNG VẤN VÀ PASS,,,Sale part time,,,,Quản lý tuyển,FALSE,
1836,,2022-10-12 00:00:00,Nguyễn Phương Nhung,777468705,WfyukEcJCpMyA@gmail.com,,14h30 14/10,,,Sale part time,,,,Facebook,FALSE,
1837,,2022-10-13 00:00:00,Lê Thị Hoài Phương,636743679,KpqRTANybInKr@gmail.com,,,,,Sale Leader,,,,TopCV,FALSE,
1838,,2022-10-13 00:00:00,Hoàng Nhật Thanh Sơn,946484424,tsxplnucevkiX@gmail.com,,,,,ASM,,,,TopCV,FALSE,
1839,,2022-10-13 00:00:00,ĐỨC DUY,948817685,dsvVIBzbXnRkX@gmail.com,,,,,ASM,,,,TopCV,FALSE,
1840,,2022-10-13 00:00:00,nguyễn thị mỹ hà,283933167,ZbKQKIPwaWuUv@gmail.com,,ĐÃ ĐI LÀM,,,Sale part time,,,,Quản lý tuyển,FALSE,
1841,,2022-10-13 00:00:00,Nguyễn Đức Huy,688703039,LmSrpeaQcbbeC@gmail.com,,,,,Sale,,,,Facebook,FALSE,
1842,,2022-10-13 00:00:00,Lê Thu Thảo,537929516,NbiYRWSmAeJCj@gmail.com,,,,,ASM,,,,TopCV,FALSE,
1843,,2022-10-14 00:00:00,Nguyễn Quốc Hoàng,060007710,IybubdaOiatDT@gmail.com,,,,,Sale Leader,,,,TopCV,FALSE,
1844,,2022-10-14 00:00:00,ĐINH NGỌC TÚ,460270472,cZYBfeWPIVpEl@gmail.com,,Đã phỏng vấn,,,Sale Leader,,,,TopCV,FALSE,
1845,,2022-10-17 00:00:00,TRUNG NGUYỄN,368703310,fBsqLlNAQuRVR@gmail.com,,đã phỏng vấn,,,Sale Leader,,,,TopCV,FALSE,
1846,,2022-10-17 00:00:00,Nguyễn Thái Sơn,157230436,wIbMNPpeupwVy@gmail.com,,Brand tL,,,Sale Leader,,,,TopCV,FALSE,
1847,,2022-10-17 00:00:00,Vũ Minh Đức,792064810,NzrwolRzSOBZZ@gmail.com,,,,,Sale part time,,,,TopCV,FALSE,
1848,,2022-10-18 00:00:00,LÊ NGỌC SƠN,542814928,NbAxYzKHipwec@gmail.com,,t5 10h00,,,Sale 18+,,,,Giới thiệu,FALSE,
1849,,2022-10-18 00:00:00,Nguyễn Thùy Dung,284931181,nnaJsaCGCjXtX@gmail.com,,,,,Sale 18+,,,,Facebook,FALSE,
1850,,2022-10-19 00:00:00,TRẦN THỊ HUẾ,073280676,kkfcBHLKboGYW@gmail.com,,ĐÃ HẸN PHỎNG VẤN,,,Sale part time,,,,TopCV,FALSE,
1851,,2022-10-19 00:00:00,Trần Văn Tùng,581436361,JkLBTeryPYjGS@gmail.com,,,,,Sale Leader,,,,TopCV,FALSE,
1852,,2022-10-19 00:00:00,Đỗ Đình Hoàng,391118799,ONhqUyfRHqwwn@gmail.com,,đã hẹn pv,,,Sale 18+,,,,Giới thiệu,FALSE,
1853,,2022-10-21 00:00:00,Đặng Ngọc Hoàn,930622103,iLOJMBQQAxEAU@gmail.com,,,,,ASM,,,,TopCV,FALSE,
1854,,2022-10-21 00:00:00,LƯỜNG THỊ DƯƠNG,424702437,gKtcnzgyHxFQr@gmail.com,,loạ,,,Sale Leader,,,,TopCV,FALSE,
1855,,2022-10-21 00:00:00,Nguyễn Thị Ánh Tuyết,329243741,hDXhFtbFCxyCI@gmail.com,,,,,Sale part time,,,,TopCV,FALSE,
1856,,2022-10-21 00:00:00,Vũ Thị Hải Yến,130426393,oGwlDVvlYaqqO@gmail.com,,đã hẹn phỏng vấn,,,Sale 18+,,,,Giới thiệu,FALSE,
1857,,2022-10-21 00:00:00,Tra My Duong,449978789,kCqtQSHSVbkQY@gmail.com,,,,,Sale,,,,Facebook,FALSE,
1858,,2022-10-24 00:00:00,HOÀNG KIM CHI,256394112,yCaKPxaHiOnTT@gmail.com,,10h sáng 27/10,,,Sale,,,,TopCV,FALSE,
1859,,2022-10-24 00:00:00,VIET PHUONG NGUYEN,454254782,XiHYWlZOknIrv@gmail.com,,,,,Sale part time,,,,TopCV,FALSE,
1860,,2022-10-24 00:00:00,Nguyễn Đại Thắng,589909627,htdbKlnnKVzyo@gmail.com,,,,,Sale Leader,,,,TopCV,FALSE,
1861,,2022-10-24 00:00:00,NGUYỄN MAI LINH,787770744,zHrSOAxdCusUC@gmail.com,,26/10 14h30,,,Sale 18+,,,,Giới thiệu,FALSE,
1862,,2022-10-24 00:00:00,Bùi Diệu Hằng,674266965,QUMSpwQZVMCVg@gmail.com,,,,,ASM,,,,TopCV,FALSE,
1863,,2022-10-24 00:00:00,Ngô Thị Vân Anh,226042522,GOhmFlJkAFkOW@gmail.com,,,,,,,,,,FALSE,
1864,,,,451070946,braCUjLOjNenP@gmail.com,Sale Leader,,,,TopCV,FALSE,,,,FALSE,
1865,,2022-10-24 00:00:00,Hoa Thị Hà Trang,073688489,IOvvaYPVGUIDU@gmail.com,,15h 25/10 gọi,,,Sale,,,,Facebook,FALSE,
1866,,2022-10-24 00:00:00,Nguyễn Ngọc Huyền,792072350,lkliowvUvwkkf@gmail.com,,9h30 25/10,,,Sale,,,,Facebook,FALSE,
1867,,2022-10-24 00:00:00,Phan Thị Vân Anh,518321367,VciUycWkTWScX@gmail.com,,,,,Sale,,,,TopCV,FALSE,
1868,,2022-10-25 00:00:00,TRINH ANH VU,309989774,bvrPrudJmucXs@gmail.com,,11 h 27.10,,,Sale part time,,,,TopCV,FALSE,
1869,,2022-10-26 00:00:00,Sơn Trần,665082826,dCPBFOFZlJVsz@gmail.com,,10h 28/10,,,Sale part time,,,,TopCV,FALSE,
1870,,2022-10-26 00:00:00,PHẠM NGỌC MINH CHÂU,363900338,rGiJDRwlylDVi@gmail.com,,,,,Sale part time,,,,Giới thiệu,FALSE,
1871,,2022-10-26 00:00:00,NGÔ TUẤN KIỆT,191867803,kabTsRRLOqwhj@gmail.com,,16h30 28/10,,,Sale part time,,,,Giới thiệu,FALSE,
1872,,2022-10-26 00:00:00,phạm thị thanh phương,489166795,DdwSCUhlTZMyU@gmail.com,,ĐÃ GỌI K CÓ NHU CẦU,,,Sale,,,,TopCV,FALSE,
1873,,2022-10-26 00:00:00,Trịnh Duy Văn,866178101,vfdnozIpALrot@gmail.com,,,,,Sale,,,,Facebook,FALSE,
1874,,2022-10-26 00:00:00,trần thị mỹ linh,430903285,rZslBqmSPsoTq@gmail.com,,đã xem jd sẽ phản hồi qua zalo,,,Sale,,,,TopCV,FALSE,
1875,,2022-10-26 00:00:00,nguyễn thị hương,110945732,smREixPlEUTLY@gmail.com,,28/10 10h00,,,Sale,,,,TopCV,FALSE,
1876,,2022-10-26 00:00:00,ngọc anh,047926921,LMlbsWwDHGgCN@gmail.com,,"ĐÃ GỌI, ĐANG ĐỢI PHẢNN HỒI JD",,,Sale,,,,TopCV,FALSE,
1877,,2022-10-26 00:00:00,vũ thị thu hoài,738996197,kkujadcXhCHvK@gmail.com,,,,,Sale,,,,TopCV,FALSE,
1878,,2022-10-26 00:00:00,trầnn thanh hải,955127979,OMORpRhNvQNGq@gmail.com,,đã gọi và từ chối,,,Sale,,,,TopCV,FALSE,
1879,,2022-10-26 00:00:00,Hằng N,827763405,LrjVbQpgClFji@gmail.com,,"đã gọi , đã gửi JD qua emai l",,,Sale,,,,TopCV,FALSE,
1880,,2022-10-26 00:00:00,trần anh quân,050074479,ScCeiFmSEuHPT@gmail.com,,k có nhu cầu,,,Sale,,,,TopCV,FALSE,
1881,,2022-10-26 00:00:00,NGUYỄN THỊ MINH GIANNG,384287924,bWpalzaXDciiI@gmail.com,,k có nhu cầu,,,Sale,,,,TopCV,FALSE,
1882,,2022-10-26 00:00:00,Nguyễn thị hồng vân,792742139,klRpbeJKxphSZ@gmail.com,,11h 28/10,,,Sale,,,,TopCV,FALSE,
